LC_PLY_PID,DT_CREATE,DT_RETIRE,LOC_PID,NAME,POSTCODE,PRIM_PCODE,LOCCL_CODE,DT_GAZETD,STATE_PID
29269,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3804,TARRO,,,G,"""1899-11-30T00:00:00.000Z""",1
27458,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3890,THUDDUNGRA,,,G,"""1899-11-30T00:00:00.000Z""",1
24960,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2565,MCKELLARS PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
22501,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4437,WOOLLOOMOOLOO,,,G,"""1899-11-30T00:00:00.000Z""",1
26409,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2267,LAKE COWAL,,,G,"""1899-11-30T00:00:00.000Z""",1
27732,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1124,CREMORNE,,,G,"""1899-11-30T00:00:00.000Z""",1
27703,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3002,NORMANHURST,,,G,"""1899-11-30T00:00:00.000Z""",1
20151,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW909,CHEERO POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
13857,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1195,DABEE,,,G,"""1899-11-30T00:00:00.000Z""",1
13717,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2033,JEOGLA,,,G,"""1899-11-30T00:00:00.000Z""",1
30496,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1044,COOLEYS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
20819,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW692,BUNGALORA,,,G,"""1899-11-30T00:00:00.000Z""",1
27762,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3460,ROUS MILL,,,G,"""1899-11-30T00:00:00.000Z""",1
27694,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW207,BARRACK POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
13675,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW421,BLUE MOUNTAINS NATIONAL PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
28445,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1145,CROWTHER ISLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
29408,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW456,BOLWARRA HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
23496,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW718,BURRANDANA,,,G,"""1899-11-30T00:00:00.000Z""",1
13681,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5041,MEGALONG VALLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
13683,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW397,BLACKHEATH,,,G,"""1899-11-30T00:00:00.000Z""",1
29409,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2589,MENAI,,,G,"""1899-11-30T00:00:00.000Z""",1
22550,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1416,ELLANGOWAN,,,G,"""1899-11-30T00:00:00.000Z""",1
23460,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4472,WYLIES FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
22553,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4277,WEST CORAKI,,,G,"""1899-11-30T00:00:00.000Z""",1
23461,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1746,GOWRIE,,2330,G,"""1899-11-30T00:00:00.000Z""",1
23492,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW330,BEVENDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
22555,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3985,TUCKURIMBA,,,G,"""1899-11-30T00:00:00.000Z""",1
22458,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2602,MEROTHERIE,,,G,"""1899-11-30T00:00:00.000Z""",1
29381,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4235,WAVERLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
24014,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1363,EAST BRANXTON,,,G,"""1899-11-30T00:00:00.000Z""",1
30395,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2644,MILLINGANDI,,,G,"""1899-11-30T00:00:00.000Z""",1
28371,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW793,CAMMERAY,,,G,"""1899-11-30T00:00:00.000Z""",1
14164,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4423,WOODRISING,,,G,"""1899-11-30T00:00:00.000Z""",1
18960,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1079,CORANG,,,G,"""1899-11-30T00:00:00.000Z""",1
18961,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW484,BOOKRAM,,,G,"""1899-11-30T00:00:00.000Z""",1
29424,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1025,CONJOLA PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
16307,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1760,GRAVESEND,,,G,"""1899-11-30T00:00:00.000Z""",1
16308,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3377,REIDSDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
26474,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW533,BOW BOWING,,,G,"""1899-11-30T00:00:00.000Z""",1
18964,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2870,MUNGO BRUSH,,,G,"""1899-11-30T00:00:00.000Z""",1
18965,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW234,BAXTERS RIDGE,,,G,"""1899-11-30T00:00:00.000Z""",1
18966,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3906,TIMBILLICA,,,G,"""1899-11-30T00:00:00.000Z""",1
27695,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW475,BONNY HILLS,,,G,"""1899-11-30T00:00:00.000Z""",1
25635,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1880,HARTLEY VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
27633,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4269,WERRIKIMBE,,,G,"""1899-11-30T00:00:00.000Z""",1
27823,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW466,BOMEN,,,G,"""1899-11-30T00:00:00.000Z""",1
27640,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2517,MARLOW,,,G,"""1899-11-30T00:00:00.000Z""",1
26312,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1561,FOREST GROVE,,,G,"""1899-11-30T00:00:00.000Z""",1
26144,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4450,WORLDS END,,,G,"""1899-11-30T00:00:00.000Z""",1
28316,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW892,CESSNOCK,,,G,"""1899-11-30T00:00:00.000Z""",1
28425,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3614,SOUTH GOLDEN BEACH,,,G,"""1899-11-30T00:00:00.000Z""",1
16802,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3270,PORT BOTANY,,,G,"""1899-11-30T00:00:00.000Z""",1
8970,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW256,BELFRAYDEN,,,G,"""1899-11-30T00:00:00.000Z""",1
20115,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1343,DURAL,,2330,G,"""1899-11-30T00:00:00.000Z""",1
29450,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2301,LARGS,,,G,"""1899-11-30T00:00:00.000Z""",1
25763,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1031,COOKS GAP,,,G,"""1899-11-30T00:00:00.000Z""",1
25884,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW515,BORAMBOLA,,,G,"""1899-11-30T00:00:00.000Z""",1
25885,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2863,MUNDARLO,,,G,"""1899-11-30T00:00:00.000Z""",1
25931,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2524,MARRAR,,,G,"""1899-11-30T00:00:00.000Z""",1
25932,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4528,YATHELLA,,,G,"""1899-11-30T00:00:00.000Z""",1
25979,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3412,ROCKTON,,,G,"""1899-11-30T00:00:00.000Z""",1
8732,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3868,THE PINNACLES,,,G,"""1899-11-30T00:00:00.000Z""",1
29442,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4336,WILLOUGHBY EAST,,,G,"""1899-11-30T00:00:00.000Z""",1
11026,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1765,GREEN CAPE,,,G,"""1899-11-30T00:00:00.000Z""",1
28284,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3441,ROSEMEADOW,,,G,"""1899-11-30T00:00:00.000Z""",1
23493,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2933,NARRAWA,,,G,"""1899-11-30T00:00:00.000Z""",1
23494,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW606,BROOKLYN,,,G,"""1899-11-30T00:00:00.000Z""",1
23270,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW94,ASHBY,,,G,"""1899-11-30T00:00:00.000Z""",1
29497,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2372,LITTLE BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
29515,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1983,HURLSTONE PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
29529,"""2018-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3518,SANDY POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
25064,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1352,DURREN DURREN,,,G,"""1899-11-30T00:00:00.000Z""",1
26439,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1577,FOXGROUND,,,G,"""1899-11-30T00:00:00.000Z""",1
26189,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3455,ROUCHEL BROOK,,,G,"""1899-11-30T00:00:00.000Z""",1
26413,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW169,BANDON GROVE,,,G,"""1899-11-30T00:00:00.000Z""",1
27661,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW288,BENDALONG,,,G,"""1899-11-30T00:00:00.000Z""",1
30342,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4103,VALLA,,,G,"""1899-11-30T00:00:00.000Z""",1
28301,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4191,WARRADERRY,,,G,"""1899-11-30T00:00:00.000Z""",1
26396,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3824,TENTERDEN,,,G,"""1899-11-30T00:00:00.000Z""",1
30349,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5126,NGARIGO,,,G,"""1899-11-30T00:00:00.000Z""",1
27830,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3502,SANCROX,,,G,"""1899-11-30T00:00:00.000Z""",1
28302,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1727,GOOLOOGONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28430,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1626,GEURIE,,,G,"""1899-11-30T00:00:00.000Z""",1
25760,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW187,BAR POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
28412,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1725,GOOLMA,,,G,"""1899-11-30T00:00:00.000Z""",1
27619,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3009,NORTH BOAMBEE VALLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
30371,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW321,BERRIMA,,,G,"""1899-11-30T00:00:00.000Z""",1
27804,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2578,MEERSCHAUM VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
30382,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2095,KARANGI,,,G,"""1899-11-30T00:00:00.000Z""",1
30383,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1078,CORAMBA,,,G,"""1899-11-30T00:00:00.000Z""",1
30384,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1183,CURRA CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30397,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3708,STRATHEDEN,,,G,"""1899-11-30T00:00:00.000Z""",1
30402,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1401,EDROM,,,G,"""1899-11-30T00:00:00.000Z""",1
30445,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1879,HARTLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
30446,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2375,LITTLE HARTLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
30476,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW215,BARRINGTON,,,G,"""1899-11-30T00:00:00.000Z""",1
27731,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW352,BILBUL,,,G,"""1899-11-30T00:00:00.000Z""",1
23983,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW732,BURWOOD HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
22491,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2271,LAKE HIAWATHA,,,G,"""1899-11-30T00:00:00.000Z""",1
22492,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1265,DIGGERS CAMP,,,G,"""1899-11-30T00:00:00.000Z""",1
27773,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2506,MARAYONG,,,G,"""1899-11-30T00:00:00.000Z""",1
29461,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3352,RAWORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
29462,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2748,MORPETH,,,G,"""1899-11-30T00:00:00.000Z""",1
29467,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2327,LEONAY,,,G,"""1899-11-30T00:00:00.000Z""",1
29474,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW999,COLYTON,,,G,"""1899-11-30T00:00:00.000Z""",1
29505,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4390,WOLLONGONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28491,"""2017-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3477,RUSHFORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
29415,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1609,GAROO,,,G,"""1899-11-30T00:00:00.000Z""",1
29479,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2620,MIDDLE ARM,,,G,"""1899-11-30T00:00:00.000Z""",1
29496,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4047,UNGARIE,,,G,"""1899-11-30T00:00:00.000Z""",1
29518,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2605,MERRIGAL,,,G,"""1899-11-30T00:00:00.000Z""",1
29555,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1172,CUMNOCK,,,G,"""1899-11-30T00:00:00.000Z""",1
29556,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2692,MOLONG,,,G,"""1899-11-30T00:00:00.000Z""",1
21093,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3068,NUMERALLA,,,G,"""1899-11-30T00:00:00.000Z""",1
13686,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2574,MEDLOW BATH,,,G,"""1899-11-30T00:00:00.000Z""",1
22975,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1190,CURRAWARNA,,,G,"""1899-11-30T00:00:00.000Z""",1
28484,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4024,TWELVE MILE,,,G,"""1899-11-30T00:00:00.000Z""",1
30394,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW144,BALD HILLS,,,G,"""1899-11-30T00:00:00.000Z""",1
21608,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1132,CROOBLE,,,G,"""1899-11-30T00:00:00.000Z""",1
11031,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4000,TUMBLONG,,,G,"""1899-11-30T00:00:00.000Z""",1
30398,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1536,FINGAL HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
25789,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1130,CROMER,,,G,"""1899-11-30T00:00:00.000Z""",1
30380,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3816,TEMAGOG,,,G,"""1899-11-30T00:00:00.000Z""",1
25803,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1969,HOWICK,,,G,"""1899-11-30T00:00:00.000Z""",1
25656,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3155,PAGES RIVER,,,G,"""1899-11-30T00:00:00.000Z""",1
30385,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3730,SUNTOP,,,G,"""1899-11-30T00:00:00.000Z""",1
30477,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1703,GLOUCESTER,,,G,"""1899-11-30T00:00:00.000Z""",1
18111,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2337,LEYCESTER,,,G,"""1899-11-30T00:00:00.000Z""",1
20121,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1267,DILKOON,,,G,"""1899-11-30T00:00:00.000Z""",1
20122,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2323,LEMON TREE,,,G,"""1899-11-30T00:00:00.000Z""",1
25991,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3090,OAKWOOD,,,G,"""1899-11-30T00:00:00.000Z""",1
27670,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4279,WEST HAVEN,,,G,"""1899-11-30T00:00:00.000Z""",1
20127,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2758,MORVEN,,2370,G,"""1899-11-30T00:00:00.000Z""",1
20123,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW438,BOCOBRA,,,G,"""1899-11-30T00:00:00.000Z""",1
25925,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1263,DIAMOND HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
25662,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2400,LONG FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
31161,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1088,CORLETTE,,,G,"""1899-11-30T00:00:00.000Z""",1
31169,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1394,EDENSOR PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
31404,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1361,EAST BALLINA,,,G,"""1899-11-30T00:00:00.000Z""",1
31171,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW22,AIRDS,,,G,"""1899-11-30T00:00:00.000Z""",1
27675,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3516,SANDY HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
27840,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3951,TOOTOOL,,,G,"""1899-11-30T00:00:00.000Z""",1
31176,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW550,BRADBURY,,,G,"""1899-11-30T00:00:00.000Z""",1
27788,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1418,ELLERSLIE,,2729,G,"""1899-11-30T00:00:00.000Z""",1
31183,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1506,FAR MEADOW,,,G,"""1899-11-30T00:00:00.000Z""",1
25652,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4421,WOODLAWN,,,G,"""1899-11-30T00:00:00.000Z""",1
25653,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3070,NUMULGI,,,G,"""1899-11-30T00:00:00.000Z""",1
31186,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1325,DUNDAS,,,G,"""1899-11-30T00:00:00.000Z""",1
27848,"""2017-06-13T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW621,BRUCEDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
31187,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1450,ERMINGTON,,,G,"""1899-11-30T00:00:00.000Z""",1
26007,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4117,WADBILLIGA,,,G,"""1899-11-30T00:00:00.000Z""",1
25779,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW307,BERLANG,,,G,"""1899-11-30T00:00:00.000Z""",1
25716,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW334,BEXHILL,,,G,"""1899-11-30T00:00:00.000Z""",1
21460,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4116,WADALBA,,,G,"""1899-11-30T00:00:00.000Z""",1
26016,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2325,LENAGHAN,,,G,"""1899-11-30T00:00:00.000Z""",1
27252,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5046,WENTWORTH POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
24291,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW504,BOOROOK,,,G,"""1899-11-30T00:00:00.000Z""",1
24381,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2747,MORORO,,,G,"""1899-11-30T00:00:00.000Z""",1
24441,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2056,JINDERA,,,G,"""1899-11-30T00:00:00.000Z""",1
27499,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2976,NEWCASTLE EAST,,,G,"""1899-11-30T00:00:00.000Z""",1
29114,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1776,GREENDALE,,2550,G,"""1899-11-30T00:00:00.000Z""",1
24446,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2300,LARBERT,,,G,"""1899-11-30T00:00:00.000Z""",1
24454,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2027,JEIR,,,G,"""1899-11-30T00:00:00.000Z""",1
27354,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1207,DANDALOO,,,G,"""1899-11-30T00:00:00.000Z""",1
22650,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3104,OLD BONALBO,,,G,"""1899-11-30T00:00:00.000Z""",1
19981,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3856,THE GAP,,2650,G,"""1899-11-30T00:00:00.000Z""",1
29022,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1998,INGEBIRAH,,,G,"""1899-11-30T00:00:00.000Z""",1
29036,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW439,BODALLA,,,G,"""1899-11-30T00:00:00.000Z""",1
29046,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW684,BUNDELLA,,,G,"""1899-11-30T00:00:00.000Z""",1
